V826;OCUPANTE DE TRANVIA LESIONADO POR CAIDA DESDE EL TRANVIA;CX;Diagnóstico (CIEX);1
V827;OCUPANTE DE TRANVIA LESIONADO POR DESCARRILAMIENTO, SIN COLISION ANTERIOR;CX;Diagnóstico (CIEX);1
V828;OCUPANTE DE TRANVIA LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE, ESPECIFICADOS;CX;Diagnóstico (CIEX);1
V829;OCUPANTE DE TRANVIA LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V830;CONDUCTOR DE VEHICULO INDUSTRIAL ESPECIAL LESIONADO EN ACCIDENTE DE TRANSITO;CX;Diagnóstico (CIEX);1
V831;PASAJERO DE VEHICULO INDUSTRIAL ESPECIAL LESIONADO EN ACCIDENTE DE TRANSITO;CX;Diagnóstico (CIEX);1
V832;PERSONA QUE VIAJA FUERA DE VEHICULO INDUSTRIAL ESPECIAL LESIONADA EN ACCIDENTE DE TRANSI;CX;Diagnóstico (CIEX);1
V833;OCUPANTE NO ESPECIFICADO DE VEHICULO INDUSTRIAL ESPECIAL LESIONADO EN ACCIDENTE DE TRANS;CX;Diagnóstico (CIEX);1
V834;PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO INDUSTRIAL ESPECIAL;CX;Diagnóstico (CIEX);1
V835;CONDUCTOR DE VEHICULO INDUSTRIAL ESPECIAL LESIONADO EN ACCIDENTE NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V836;PASAJERO DE VEHICULO INDUSTRIAL ESPECIAL LESIONADO EN ACCIDENTE NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V837;PERSONA QUE VIAJA FUERA DEL VEHICULO INDUSTRIAL ESPECIAL LESIONADA EN ACCIDENTE NO DE TR;CX;Diagnóstico (CIEX);1
V839;OCUPANTE NO ESPECIFICADO DEL VEHICULO INDUSTRIAL ESPECIAL LESIONADO EN ACCIDENTE NO DE T;CX;Diagnóstico (CIEX);1
V840;CONDUCTOR DE VEHICULO AGRICOLA ESPECIAL LESIONADO EN ACCIDENTE DE TRANSITO;CX;Diagnóstico (CIEX);1
V841;PASAJERO DE VEHICULO AGRICOLA ESPECIAL LESIONADO EN ACCIDENTE DE TRANSITO;CX;Diagnóstico (CIEX);1
V842;PERSONA QUE VIAJA FUERA DEL VEHICULO AGRICOLA ESPECIAL LESIONADA EN ACCIDENTE DE TRANSIT;CX;Diagnóstico (CIEX);1
V843;OCUPANTE NO ESPECIFICADO DE VEHICULO AGRICOLA ESPECIAL LESIONADO EN ACCIDENTE DE TRANSIT;CX;Diagnóstico (CIEX);1
V844;PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO AGRICOLA ESPECIAL;CX;Diagnóstico (CIEX);1
V845;CONDUCTOR DE VEHICULO AGRICOLA ESPECIAL LESIONADO EN ACCIDENTE NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V846;PASAJERO DE VEHICULO AGRICOLA ESPECIAL LESIONADO EN ACCIDENTE NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V847;PERSONA QUE VIAJA FUERA DEL VEHICULO AGRICOLA ESPECIAL LESIONADA EN ACCIDENTE NO DE TRAN;CX;Diagnóstico (CIEX);1
V849;OCUPANTE NO ESPECIFICADO DE VEHICULO AGRICOLA ESPECIAL LESIONADO EN ACCIDENTE NO DE TRAN;CX;Diagnóstico (CIEX);1
V850;CONDUCTOR DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSITO;CX;Diagnóstico (CIEX);1
V851;PASAJERO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSITO;CX;Diagnóstico (CIEX);1
V852;PERSONA QUE VIAJA FUERA DEL VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADA EN ACCIDENTE D;CX;Diagnóstico (CIEX);1
V853;OCUPANTE NO ESPECIFICADO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE D;CX;Diagnóstico (CIEX);1
V854;PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO ESPECIAL PARA CONSTRUCCION;CX;Diagnóstico (CIEX);1
V855;CONDUCTOR DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V856;PASAJERO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V857;PERSONA QUE VIAJA FUERA DEL VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADA EN ACCIDENTE N;CX;Diagnóstico (CIEX);1
V859;OCUPANTE NO ESPECIFICADO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE N;CX;Diagnóstico (CIEX);1
V860;CONDUCTOR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA;CX;Diagnóstico (CIEX);1
V861;PASAJERO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA;CX;Diagnóstico (CIEX);1
V862;PERSONA QUE VIAJA FUERA DEL VEHICULO PARA TODO TERRENO O DE  OTRO VEHICULO DE MOTOR PARA;CX;Diagnóstico (CIEX);1
V863;OCUPANTE NO ESPECIFICADO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA;CX;Diagnóstico (CIEX);1
V864;PERSONA LESIONADA EN ACCIDENTE DE TRANSITO AL SUBIR O BAJAR DE VEHICULO PARA TODO TERREN;CX;Diagnóstico (CIEX);1
V865;CONDUCTOR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA;CX;Diagnóstico (CIEX);1
V866;PASAJERO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA;CX;Diagnóstico (CIEX);1
V867;PERSONA QUE VIAJA FUERA DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA U;CX;Diagnóstico (CIEX);1
V869;OCUPANTE NO ESPECIFICADO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA;CX;Diagnóstico (CIEX);1
V870;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE MOTOR DE DOS O TRES RUEDAS;CX;Diagnóstico (CIEX);1
V871;PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR Y UN VEHICULO DE MOTOR DE;CX;Diagnóstico (CIEX);1
V872;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y CAMIONETA O FURGONETA (TRANSITO);CX;Diagnóstico (CIEX);1
V873;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y AUTOBUS (TRANSITO);CX;Diagnóstico (CIEX);1
V874;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE TRANSPORTE PESADO (TRANSITO;CX;Diagnóstico (CIEX);1
V875;PERSONA LESIONADA POR COLISION ENTRE VEHICULO DE TRANSPORTE PESADO Y AUTOBUS (TRANSITO);CX;Diagnóstico (CIEX);1
V876;PERSONA LESIONADA POR COLISION ENTRE TREN O VEHICULO DE RIELES Y AUTOMOVIL (TRANSITO);CX;Diagnóstico (CIEX);1
V877;PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR ESPECIFICADOS (TRANSITO);CX;Diagnóstico (CIEX);1
V878;PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO DE MOTOR S;CX;Diagnóstico (CIEX);1
V879;PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO SIN MOTOR;CX;Diagnóstico (CIEX);1
V880;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE MOTOR DE DOS O TRES RUEDAS,;CX;Diagnóstico (CIEX);1
V881;PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR Y UN VEHICULO DE MOTOR DE;CX;Diagnóstico (CIEX);1
V882;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y CAMIONETA O FURGONETA, NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V883;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y AUTOBUS, NO DE TRANSITO;CX;Diagnóstico (CIEX);1
V884;PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE TRANSPORTE PESADO, NO DE TR;CX;Diagnóstico (CIEX);1
V885;PERSONA LESIONADA POR COLISION ENTRE VEHICULO DE TRANSPORTE PESADO Y AUTOBUS, NO DE TRAN;CX;Diagnóstico (CIEX);1
V886;PERSONA LESIONADA POR COLISION ENTRE TREN O VEHICULO DE RIELES Y AUTOMOVIL, NO DE TRANSI;CX;Diagnóstico (CIEX);1
V887;PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR ESPECIFICADOS, NO DE TRANS;CX;Diagnóstico (CIEX);1
V888;PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO DE MOTOR S;CX;Diagnóstico (CIEX);1
V889;PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO SIN MOTOR;CX;Diagnóstico (CIEX);1
V890;PERSONA LESIONADA EN ACCIDENTE NO DE TRANSITO, DE VEHICULO DE MOTOR NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V891;PERSONA LESIONADA EN ACCIDENTE NO DE TRANSITO, DE VEHICULO SIN MOTOR NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V892;PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEHICULO DE MOTOR NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V893;PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEHICULO SIN MOTOR NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V899;PERSONA LESIONADA EN ACCIDENTE DE VEHICULO NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V900;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BARCO MERCANTE;CX;Diagnóstico (CIEX);1
V901;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BARCO DE PASAJEROS;CX;Diagnóstico (CIEX);1
V902;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BOTE DE PESCA;CX;Diagnóstico (CIEX);1
V903;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, OTRO VEHICULO ACUATICO CON M;CX;Diagnóstico (CIEX);1
V904;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, VELERO;CX;Diagnóstico (CIEX);1
V905;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, CANOA O KAYAK;CX;Diagnóstico (CIEX);1
V906;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BALSA INFLABLE (SIN MOTOR);CX;Diagnóstico (CIEX);1
V907;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, ESQUI ACUATICO;CX;Diagnóstico (CIEX);1
V908;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, OTRO VEHICULO ACUATICO SIN M;CX;Diagnóstico (CIEX);1
V909;ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, VEHICULO ACUATICO NO ESPECIF;CX;Diagnóstico (CIEX);1
V910;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BARCO MERCANTE;CX;Diagnóstico (CIEX);1
V911;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BARCO DE PASAJEROS;CX;Diagnóstico (CIEX);1
V912;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BOTE DE PESCA;CX;Diagnóstico (CIEX);1
V913;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, OTRO VEHICULO ACUATICO CO;CX;Diagnóstico (CIEX);1
V914;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, VELERO;CX;Diagnóstico (CIEX);1
V915;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, CANOA O KAYAK;CX;Diagnóstico (CIEX);1
V916;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BALSA INFLABLE (SIN MOTOR;CX;Diagnóstico (CIEX);1
V917;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, ESQUI ACUATICO;CX;Diagnóstico (CIEX);1
V918;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, OTRO VEHICULO ACUATICO SI;CX;Diagnóstico (CIEX);1
V919;ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, VEHICULO ACUATICO NO ESPE;CX;Diagnóstico (CIEX);1
V920;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V921;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V922;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V923;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V924;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V925;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V926;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V927;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V928;AHOGAMIENTO Y SUMERSION RELACIONADOS CON TRANSPORTE POR AGUA, SIN ACCIDENTE A LA EMBARCA;CX;Diagnóstico (CIEX);1
V929;VEHICULO ACUATICO NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
V930;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V931;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V932;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V933;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V934;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V935;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V936;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V937;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V938;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V939;ACCIDENTE EN UNA EMBARCACION, SIN ACCIDENTE A LA EMBARCACION, QUE NO CAUSA AHOGAMIENTO O;CX;Diagnóstico (CIEX);1
V940;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, BARCO MERCANTE;CX;Diagnóstico (CIEX);1
V941;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, BARCO DE PASAJEROS;CX;Diagnóstico (CIEX);1
V942;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, BOTE DE PESCA;CX;Diagnóstico (CIEX);1
V943;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, OTRO VEHICULO ACUATICO;CX;Diagnóstico (CIEX);1
V944;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, VELERO;CX;Diagnóstico (CIEX);1
V945;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, CANOA O KAYAK;CX;Diagnóstico (CIEX);1
V946;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, BALSA INFLABLE (SIN MOT;CX;Diagnóstico (CIEX);1
V947;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, ESQUI ACUATICO;CX;Diagnóstico (CIEX);1
V948;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, OTRO VEHICULO ACUATICO;CX;Diagnóstico (CIEX);1
V949;OTROS ACCIDENTES DE TRANSPORTE POR AGUA, Y LOS NO ESPECIFICADOS, VEHICULO ACUATICO NO ES;CX;Diagnóstico (CIEX);1
V950;ACCIDENTE DE HELICOPTERO CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V951;ACCIDENTE DE PLANEADOR ULTRA LIVIANO, MICRO LIVIANO O MOTORIZADO, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V952;ACCIDENTE DE OTROS VEHICULOS AEREOS DE ALAS FIJAS, PRIVADOS, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V953;ACCIDENTE DE VEHICULO AEREO DE ALAS FIJAS, COMERCIAL, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V954;ACCIDENTE DE NAVE ESPACIAL, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V958;ACCIDENTE DE OTRAS AERONAVES, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V959;ACCIDENTE DE AERONAVE NO ESPECIFICADA, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V960;ACCIDENTE DE GLOBO AEROSTATICO, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V961;ACCIDENTE DE ALA DELTA, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V962;ACCIDENTE DE PLANEADOR (SIN MOTOR), CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V968;ACCIDENTE DE OTRAS AERONAVES SIN MOTOR, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V969;ACCIDENTE DE AERONAVE SIN MOTOR NO ESPECIFICADA, CON OCUPANTE LESIONADO;CX;Diagnóstico (CIEX);1
V970;OCUPANTE DE AERONAVE LESIONADO EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE AEREO;CX;Diagnóstico (CIEX);1
V971;PERSONA LESIONADA AL SUBIR O BAJAR DE UNA AERONAVE;CX;Diagnóstico (CIEX);1
V972;PARACAIDISTA LESIONADO EN ACCIDENTE DE TRANSPORTE AEREO;CX;Diagnóstico (CIEX);1
V973;PERSONA EN TIERRA LESIONADA POR ACCIDENTE DE TRANSPORTE AEREO;CX;Diagnóstico (CIEX);1
V978;OTROS ACCIDENTES DE TRANSPORTE AEREO, NO CLASIFICADOS EN OTRA PARTE;CX;Diagnóstico (CIEX);1
V98X;OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS;CX;Diagnóstico (CIEX);1
V99X;ACCIDENTE DE TRANSPORTE NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
W000;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN VIVIENDA;CX;Diagnóstico (CIEX);1
W001;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN INSTITUCION RESIDENCIAL;CX;Diagnóstico (CIEX);1
W002;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMI;CX;Diagnóstico (CIEX);1
W003;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN AREAS DE DEPORTE Y ATLETISMO;CX;Diagnóstico (CIEX);1
W004;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN CALLES Y CARRETERAS;CX;Diagnóstico (CIEX);1
W005;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN COMERCIO Y AREA DE SERVICIOS;CX;Diagnóstico (CIEX);1
W006;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;CX;Diagnóstico (CIEX);1
W007;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN GRANJA;CX;Diagnóstico (CIEX);1
W008;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN OTRO LUGAR ESPECIFICADO;CX;Diagnóstico (CIEX);1
W009;CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE, EN LUGAR NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
W010;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN VIVIENDA;CX;Diagnóstico (CIEX);1
W011;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN INSTITUCION RESIDENCIA;CX;Diagnóstico (CIEX);1
W012;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN ESCUELAS, OTRAS INSTIT;CX;Diagnóstico (CIEX);1
W013;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN AREAS DE DEPORTE Y ATL;CX;Diagnóstico (CIEX);1
W014;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN CALLES Y CARRETERAS;CX;Diagnóstico (CIEX);1
W015;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN COMERCIO Y AREA DE SER;CX;Diagnóstico (CIEX);1
W016;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN AREA INDUSTRIAL Y DE L;CX;Diagnóstico (CIEX);1
W017;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN GRANJA;CX;Diagnóstico (CIEX);1
W018;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN OTRO LUGAR ESPECIFICAD;CX;Diagnóstico (CIEX);1
W019;CAIDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZON Y TRASPIE, EN LUGAR NO ESPECIFICADO;CX;Diagnóstico (CIEX);1
W020;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN VIVIENDA;CX;Diagnóstico (CIEX);1
W021;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN INSTITUCION RESID;CX;Diagnóstico (CIEX);1
W022;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN ESCUELAS, OTRAS I;CX;Diagnóstico (CIEX);1
W023;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN AREAS DE DEPORTE;CX;Diagnóstico (CIEX);1
W024;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN CALLES Y CARRETER;CX;Diagnóstico (CIEX);1
W025;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN COMERCIO Y AREA D;CX;Diagnóstico (CIEX);1
W026;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN AREA INDUSTRIAL Y;CX;Diagnóstico (CIEX);1
W027;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN GRANJA;CX;Diagnóstico (CIEX);1
W028;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN OTRO LUGAR ESPECI;CX;Diagnóstico (CIEX);1
W029;CAIDA POR PATINES PARA HIELO, ESQUIS, PATINES DE RUEDAS O PATINETA, EN LUGAR NO ESPECIFI;CX;Diagnóstico (CIEX);1
W030;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN VIVIEN;CX;Diagnóstico (CIEX);1
W031;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN INSTIT;CX;Diagnóstico (CIEX);1
W032;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN ESCUEL;CX;Diagnóstico (CIEX);1
W033;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN AREAS;CX;Diagnóstico (CIEX);1
W034;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN CALLES;CX;Diagnóstico (CIEX);1
W035;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN COMERC;CX;Diagnóstico (CIEX);1
W036;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN AREA I;CX;Diagnóstico (CIEX);1
W037;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN GRANJA;CX;Diagnóstico (CIEX);1
W038;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN OTRO L;CX;Diagnóstico (CIEX);1
W039;OTRAS CAIDAS EN EL MISMO NIVEL POR COLISION CON O POR EMPUJON DE OTRA PERSONA, EN LUGAR;CX;Diagnóstico (CIEX);1
W040;CAIDA AL SER TRASLADADO O SOSTENIDO POR OTRAS PERSONAS, EN VIVIENDA;CX;Diagnóstico (CIEX);1
W041;CAIDA AL SER TRASLADADO O SOSTENIDO POR OTRAS PERSONAS, EN INSTITUCION RESIDENCIAL;CX;Diagnóstico (CIEX);1
W042;CAIDA AL SER TRASLADADO O SOSTENIDO POR OTRAS PERSONAS, EN ESCUELAS, OTRAS INSTITUCIONES;CX;Diagnóstico (CIEX);1
